Unnamed: 0,SqFtTotLiving,SqFtLot,Bathrooms,Bedrooms,BldgGrade,TrafficNoise,BadFeature,AdjSalePrice,SqFtTotLiving_norm,SqFtLot_norm,AdjSalePrice_norm
6178,980,12035,1.0,2,6,1,-0.2656384403481755,2.97503,-1.2040847875044507,1.3990848947353631,-0.8096680435298005
6179,1820,7500,2.25,4,7,0,1.3525390202966772,4.05858,-0.284817698544361,0.1300612358766654,-0.4345599239791972
6180,1330,7416,1.75,3,7,0,-0.553804794782367,4.35846,-0.82105683377108,0.10655561573463,-0.3307461425285627
6185,2250,18725,1.75,3,7,1,1.691664195008923,4.9359,0.1857595017566372,3.271139641761755,-0.1308454157016509
6187,1990,17950,2.75,4,7,1,-0.0327803261725275,4.95954,-0.0987755495881524,3.054272313070357,-0.1226616162035416
6188,3530,15000,2.75,5,8,0,1.97938640254851,5.88258,1.5865474468386789,2.2287773199869703,0.1968804433876067
6189,1990,18702,2.0,4,8,0,0.894336203355991,4.8,-0.0987755495881524,3.264703579103817,-0.1778918772834209
6190,1330,1965,2.25,3,8,1,-0.6169766235778521,3.20687,-0.82105683377108,-1.4187912341967397,-0.7294086494671251
6196,1160,17185,1.5,3,6,0,-1.4307595801901452,3.45854,-1.0070989827272887,2.840203272491105,-0.6422844185158074
6197,1160,17185,1.5,3,6,0,0.1754461392799517,2.96167,-1.0070989827272887,2.840203272491105,-0.8142930672732328
6198,1620,3280,1.75,2,7,1,0.3140844298037656,6.19011,-0.50369081496343,-1.0508163474493994,0.3033425355895329
6199,890,2568,1.0,2,7,0,0.5276356783098473,5.03607,-1.3025776898930317,-1.250054461034271,-0.0961681231582667
6200,1840,3700,2.0,3,8,1,0.2855191233349482,6.67851,-0.2629303869024541,-0.9332882467392224,0.472419002377881
6201,1550,5040,1.75,3,7,1,-0.3787919723915585,6.35527,-0.5802964057101041,-0.5583176397115145,0.3605183530644787
6204,3960,6098,3.5,4,11,0,-0.5773953724638833,9.09357,2.057124647139677,-0.2622587574463542,1.308475128262132
6208,2090,16552,2.25,3,8,0,1.6155219343483174,6.93184,0.010661008621382,2.663071634992196,0.5601178994530085
6209,2180,12196,2.25,4,8,0,-0.3250935583902376,5.87098,0.1091539110099631,1.4441373333409309,0.1928647042091775
6211,4360,14971,3.0,5,9,0,1.823080908595549,9.60404,2.4948708799778148,2.220662284461744,1.4851918850218535
6212,4360,14971,3.0,5,9,0,0.4070749220857042,9.83921,2.4948708799778148,2.220662284461744,1.5666040731762678
6214,2160,8160,2.0,4,8,1,-0.6361614943757524,6.22222,0.0872665993680562,0.3147482512783722,0.3144585170567193
6215,2050,6800,1.75,3,8,0,-0.5276664820025295,6.2188,-0.0331136146624317,-0.0658189319736296,0.3132745663679065
6216,830,6600,1.0,2,6,0,0.0140703849381157,3.68262,-1.3682396248187525,-0.1217846942165711,-0.5647114154897365
6217,2190,7200,2.5,3,8,0,2.351273014302574,5.64246,0.1200975668309165,0.0461125925122532,0.1137546423941215
6218,1390,1756,1.5,2,7,0,-0.2907516519178972,3.04711,-0.7553948988453594,-1.4772754557406134,-0.7847150711176298
6219,2610,10032,2.75,4,9,0,-0.470687283793304,9.50612,0.5797311113109614,0.8385877858723043,1.45129350740532
6220,2200,6656,2.5,3,9,1,-0.6002977506521524,6.60499,0.13104122265187,-0.1061142807885475,0.4469675244125261
6221,1980,8276,3.25,5,7,1,1.097143503477005,5.46219,-0.1097192054091058,0.3472083933792783,0.0513479784548596
6222,1510,8274,2.5,3,7,0,0.3746221088366648,4.87239,-0.624071028993918,0.3466487357568489,-0.1528315877035509
6223,1510,7217,1.75,3,8,0,-0.0424616487126385,4.3225,-0.624071028993918,0.0508696823029032,-0.3431949339816934
6224,1570,7200,2.25,3,8,0,0.7904697904847156,4.33404,-0.5584090940681973,0.0461125925122532,-0.3391999658679802
6225,2760,8269,2.25,3,7,0,0.3158984607554382,4.76328,0.7438859486252631,0.3452495917007753,-0.1906037688896211
6231,1920,14010,2.0,3,7,0,-0.9701582895550436,3.93443,-0.1753811403348265,1.95174679688441,-0.477538718720748
6232,2480,8081,2.0,5,7,0,1.5838737883441607,4.76863,0.4374635856385666,0.2926417751924103,-0.1887516822857766
6233,1540,8253,1.5,3,7,0,-0.7814698381360555,4.0127,-0.5912400615310576,0.34077233072134,-0.4504428647987087
6234,1080,7615,1.0,3,7,1,-1.2893897251521478,2.70373,-1.0946482292949162,0.1622415491663567,-0.903587874487374
6235,860,10164,1.0,2,7,0,-2.3427349110975038,2.23625,-1.335408657355892,0.8755251889526456,-1.065422163378072
6236,1330,9100,2.0,3,7,0,0.1800896340429869,6.95798,-0.82105683377108,0.5777873338201971,0.5691671599809516
6237,2410,9549,2.75,4,7,0,-0.2124816032679752,7.00632,0.3608579948918924,0.7034304700556007,0.5859017144538197
6238,1880,5760,3.0,3,8,0,1.3046731937909144,4.36845,-0.2191557636186403,-0.3568408956369253,-0.3272877602533465
6239,2040,4000,1.75,3,7,2,-1.1285941995921869,5.2899,-0.0440572704833851,-0.8493396033748102,-0.0082961338771724
6240,2030,4000,2.75,4,7,0,0.8537085237700854,7.35567,-0.0550009263043386,-0.8493396033748102,0.706841238762807
6241,1940,4000,1.0,3,7,0,0.7243619162573988,5.59468,-0.1534938286929196,-0.8493396033748102,0.0972139511919363
6242,1010,3600,1.0,2,6,0,0.7607833962745277,4.96828,-1.1712538200415905,-0.961271127860693,-0.1196359644432423
6243,2550,4001,2.5,4,9,0,2.071057692438222,9.98737,0.5140691763852407,-0.8490597745635954,1.6178947556483432
6244,1480,4000,1.5,3,7,0,0.7952141991607434,5.34605,-0.6569019964567783,-0.8493396033748102,0.0111421208528966
6245,1480,4000,1.5,3,7,0,-0.2697702510095273,5.39937,-0.6569019964567783,-0.8493396033748102,0.0296006736971937
6246,600,4000,1.0,1,6,2,-0.6815879322865985,3.88377,-1.6199437087006818,-0.8493396033748102,-0.4950764210293019
6247,1380,4000,1.0,4,7,2,-0.7770817542815197,5.10637,-0.7663385546663127,-0.8493396033748102,-0.0718313589993378
6248,1900,4000,1.75,3,7,0,-3.3874569273068484,6.37896,-0.1972684519767334,-0.8493396033748102,0.3687194617831847
6249,1010,4000,1.75,2,7,0,-0.0555820941760415,4.82893,-1.1712538200415905,-0.8493396033748102,-0.1678767622461832
6250,1370,4000,1.75,3,7,0,-0.2570469138569094,6.2955,-0.7772822104872662,-0.8493396033748102,0.3398269107632102
6251,1900,4000,2.75,3,7,0,0.4519198680170352,7.66465,-0.1972684519767334,-0.8493396033748102,0.8138052983620367
6252,920,2123,1.0,2,6,1,-0.4859084742887553,3.97157,-1.2697467224301715,-1.3745782820248158,-0.4646814296615358
6253,1460,1112,2.5,3,8,1,-0.8530606191950754,4.73043,-0.6787893080986852,-1.6574852101628847,-0.2019759268216384
6254,1460,1294,2.5,3,8,0,-0.4294309756287814,5.06287,-0.6787893080986852,-1.606556366521808,-0.0868903809184474
6255,1200,814,2.5,2,9,0,1.626828405527994,4.80848,-0.9633243594434748,-1.7408741959048677,-0.1749562334702244
6256,1820,4000,2.0,3,7,0,-0.8849589800357762,6.23577,-0.284817698544361,-0.8493396033748102,0.319149315838419
6257,1868,8520,2.5,4,8,3,0.3584796656882968,5.53851,-0.2322881506037845,0.4154866233156669,0.0777687727736285
6258,1600,4600,2.25,3,6,0,0.4419213302033339,3.41373,-0.5255781266053369,-0.6814423166459858,-0.65779694201455
6259,1600,4600,2.25,3,6,0,0.216136257892906,5.13675,-0.5255781266053369,-0.6814423166459858,-0.0613142765647964
6260,3450,10142,3.5,4,11,1,1.24440523456521,13.02873,1.4989982002710511,0.8693689551059222,2.6707661787265797
6263,3630,9195,3.25,4,9,0,1.1947489319869318,10.82433,1.6959840050482131,0.6043710708855943,1.9076372610602512
6264,2520,8876,2.5,4,9,0,-1.4102398090581172,11.30657,0.4812382089223803,0.5151056801081026,2.074581231871089
6265,2770,8879,2.5,4,9,0,0.5769611268833544,13.10746,0.7548296044462166,0.5159451665417468,2.6980212774781083
6266,1740,8300,1.75,3,7,0,-0.9532769991561048,3.45394,-0.3723669451119886,0.3539242848484312,-0.6438768668107018
6267,1320,7410,2.0,3,7,0,0.7322379421860508,3.47146,-0.8320004895920334,0.1048766428673417,-0.6378117159136258
6268,1980,6300,1.0,3,6,0,-1.4766299734514985,3.50735,-0.1097192054091058,-0.2057333375809833,-0.6253871573693306
6269,820,10020,1.0,2,6,0,0.728768345305004,2.82794,-1.379183280639706,0.8352298401377278,-0.860588308681107
6270,1350,6540,1.75,3,6,0,-1.0261128853851995,3.86951,-0.7991695221291731,-0.1385744228894535,-0.5000130107434744
6271,1420,6060,2.0,3,7,0,-0.0329544734562321,3.54157,-0.722563931382499,-0.272892252272513,-0.6135407267929643
6272,1590,10634,2.0,3,7,0,-0.3836258589610773,3.49699,-0.5365217824262903,1.007044730223558,-0.6289736278769622
6273,1630,12295,2.25,3,7,0,1.5357257690075656,3.66742,-0.4927471591424766,1.471840385651187,-0.5699734185511265
6274,2030,17950,2.5,4,7,0,1.1831020957268068,3.56467,-0.0550009263043386,3.054272313070357,-0.6055438668772992
6275,1630,7664,2.5,3,7,1,1.7929287231630404,3.29953,-0.4927471591424766,0.1759531609158774,-0.697331201857362
6276,2060,5456,2.5,4,7,0,-0.0155719481275493,4.61707,-0.0221699588414782,-0.4419088542461963,-0.2412193917584261
6277,1820,4456,2.25,4,7,0,0.3666032773815058,3.78223,-0.284817698544361,-0.7217376654609036,-0.530227986217035
6278,1950,5451,2.5,4,7,0,-0.1045813874175031,4.34531,-0.1425501728719662,-0.4433079983022698,-0.335298467545489
6279,1200,7800,1.5,4,7,0,1.041920703491709,2.71012,-0.9633243594434748,0.2140098792410776,-0.9013757560951186
6280,2540,7210,2.75,4,7,0,-0.2168780995716921,3.24125,0.5031255205642873,0.0489108806244003,-0.7175068293848496
6281,1520,8125,2.5,3,7,0,1.3531949870367417,3.20925,-0.6131273731729645,0.3049542428858575,-0.7285847305667233
6282,1520,7481,2.5,3,7,0,0.4625592615687374,3.49161,-0.6131273731729645,0.1247444884635859,-0.6308361000131648
6283,1480,6698,2.0,3,7,0,-2.630964634885937,3.49447,-0.6569019964567783,-0.0943614707175298,-0.6298460125950348
6284,1360,7415,1.75,3,7,0,0.877902589997286,3.34769,-0.7882258663082197,0.1062757869234153,-0.680658960578642
6285,1780,14515,2.5,3,7,0,-0.3298460365846816,3.74545,-0.3285923218281748,2.093060346547837,-0.5429606488879513
6286,1650,7350,2.0,3,7,0,2.4442096186809867,3.42557,-0.4708598475005696,0.0880869141944593,-0.6536981185772567
6287,1650,7477,2.0,3,7,0,-1.562538154187006,3.63743,-0.4708598475005696,0.1236251732187271,-0.5803554890650138
6288,1520,7350,2.0,3,7,0,1.427173211983296,3.37743,-0.6131273731729645,0.0880869141944593,-0.6703634361677381
6289,1280,2574,2.25,2,7,0,-1.1838946694097678,3.96237,-0.8757751128758473,-1.2483754881669828,-0.4678663262513245
6290,3070,2790,3.0,5,10,0,1.2429106526973577,7.22665,1.08313927907482,-1.187932464944606,0.6621765259351398
6291,3070,2790,3.0,5,10,0,1.2537873820051946,9.22951,1.08313927907482,-1.187932464944606,1.3555354372203794
6292,1070,6250,1.0,3,7,0,0.231411659852196,3.97104,-1.1055918851158697,-0.2197247781417187,-0.4648649073998606
6293,1500,3751,2.0,4,6,0,-0.6129318347391703,4.02181,-0.6350146848148713,-0.9190169773672724,-0.447289124805994
6294,1450,6000,1.75,3,7,0,0.8964547914233144,4.57275,-0.6897329639196387,-0.2896819809453955,-0.2565622848953213
6295,1600,2191,2.0,4,6,2,-0.2502948218247283,3.36459,-0.5255781266053369,-1.3555499228622157,-0.6748084440169649
6296,2000,6011,2.0,4,7,0,-0.9691640189745128,6.14489,-0.0878318937671989,-0.2866038640220337,0.2876880764818975
6297,1380,6250,1.0,3,7,0,-0.5021181631869991,5.43815,-0.7663385546663127,-0.2197247781417187,0.043025705191977
6298,1780,6000,1.0,2,7,0,0.9077098865240324,4.38987,-0.3285923218281748,-0.2896819809453955,-0.3198724901497298
6299,860,2910,1.0,2,6,0,-0.6954659629384946,4.08834,-1.335408657355892,-1.154353007598841,-0.4242574758800546
6300,1630,4275,1.75,2,7,1,-0.0503058740138699,5.35986,-0.4927471591424766,-0.7723866802907656,0.015922927581699
6301,1980,2700,1.75,4,8,0,0.2468566926931857,4.56267,-0.1097192054091058,-1.2131170579539297,-0.2600518237676115
6302,2510,6955,2.5,3,9,2,0.973015615694151,11.2637,0.4702945531014269,-0.02244546623535,2.059740306131497
6305,2880,7386,2.5,4,9,0,-0.7896461671609474,4.71291,0.8752098184767045,0.0981607513981887,-0.2080410777187142
6306,3110,9015,2.5,3,9,0,-0.085599532545062,5.33303,1.126913902358634,0.554001884866947,0.0066347998095217
6307,2710,9199,2.5,4,9,0,0.7877753172736405,5.46392,0.6891676695204959,0.6054903861304531,0.0519468774875047
6308,1410,7622,2.0,3,7,0,0.846209993920594,2.92348,-0.7335075872034524,0.1642003508448597,-0.8275138499649752
6309,1410,7200,1.75,3,7,0,-1.242485492226047,3.28074,-0.7335075872034524,0.0461125925122532,-0.7038360069575934
6310,1930,8475,2.75,4,7,0,0.6857495042939687,3.71966,-0.1644374845138731,0.402894326811005,-0.5518887448717176
6311,2500,11983,2.5,4,7,0,-0.4193389991663254,3.50045,0.4593508972804734,1.3845337965521982,-0.6277758298116721
6312,2130,6660,1.75,3,7,0,-0.2056127350616819,3.80175,0.0544356319051958,-0.1049949655436887,-0.5234704664960921
6313,1740,9450,1.75,4,8,0,-0.8588213199320471,4.11691,-0.3723669451119886,0.6757274177453446,-0.4143669872311129
6314,1740,9450,1.75,4,8,0,-0.6378682984969609,4.00555,-0.3723669451119886,0.6757274177453446,-0.4529180833440336
6315,1740,9450,1.75,4,8,0,1.7408403734428757,4.41905,-0.3723669451119886,0.6757274177453446,-0.3097708290095087
6316,1960,9600,1.75,3,8,0,0.9150049102505784,3.82298,-0.1316065170510127,0.7177017394275508,-0.5161209714307428
6317,1435,8960,1.75,3,8,0,-0.6650398304950411,3.75791,-0.7061484476510688,0.538611300250138,-0.5386471911152592
6318,1870,8066,2.25,4,8,0,-1.072501492032988,3.84233,-0.2300994194395937,0.2884443430241897,-0.5094223030598284
6319,2970,9600,3.0,4,8,0,0.0047653337311406,5.37753,0.9737027208652856,0.7177017394275508,0.0220400061405649
6320,2400,11640,2.5,4,8,0,0.0127516071057312,5.05279,0.349914339070939,1.2885525143055536,-0.0903799197907376
6321,3810,15916,2.5,5,8,1,0.256043005399815,5.76366,1.8929698098253755,2.4851005110596422,0.1557121931204684
6322,2320,7875,1.75,3,8,1,0.6066313836398358,3.75152,0.2623650925033114,0.2349970400821806,-0.5408593095075145
6323,1240,9125,1.5,3,7,0,0.2885728314107981,3.22849,-0.9195497361596612,0.5847830541005647,-0.7219241424811217
6324,1240,10800,2.0,3,7,1,-1.2131652503958976,3.81778,-0.9195497361596612,1.0534963128851995,-0.5179211303727972
6325,1670,8250,2.0,3,7,0,-0.5825878597712323,3.59669,-0.4489725358586627,0.3399328442876959,-0.5944590420071868
6326,1500,7313,2.0,3,7,0,1.7205874788429378,2.99053,-0.6350146848148713,0.0777332481795151,-0.8043021851448304
6327,1220,7004,1.75,3,7,0,-0.0648086439229767,2.15083,-0.941437047801568,-0.0087338544858293,-1.0949932358454364
6328,2150,7004,2.0,4,7,0,-0.4510760230708558,2.99937,0.0763229435471027,-0.0087338544858293,-0.8012419149433377
6329,1560,7154,2.0,4,7,0,-0.1952671775554787,2.85648,-0.5693527498891507,0.0332404671963767,-0.8507082055645234
6330,1440,10500,1.0,3,7,0,-0.6942854050047097,3.38526,-0.700676619740592,0.9695476695207872,-0.6676528122222983
6331,1440,10500,1.0,3,7,0,0.2484696284312184,3.41744,-0.700676619740592,0.9695476695207872,-0.6565125978462765
6332,1480,7210,1.5,4,7,0,-0.7108392226261384,3.06872,-0.6569019964567783,0.0489108806244003,-0.7772340259757458
6333,1340,7650,2.0,3,7,1,-0.8276339481169441,3.3518,-0.8101131779501266,0.1720355575588715,-0.6792361426455951
6334,1340,7650,2.0,3,7,1,0.7416084089635532,3.7764,-0.8101131779501266,0.1720355575588715,-0.5322462413386077
6335,1780,7350,2.0,4,7,1,0.9431579274536286,3.62008,-0.3285923218281748,0.0880869141944593,-0.586361788612061
6336,1430,9894,1.75,3,7,1,-0.7874570070976349,2.72452,-0.7116202755615455,0.7999714099246747,-0.8963907005632753
6337,1170,8750,1.5,3,7,1,1.4593342610853697,3.05134,-0.9961553269063352,0.4798472498950495,-0.783250711055151
6338,1450,10329,1.75,3,7,1,-0.8107830055805597,3.47799,-0.6897329639196387,0.9216969428030723,-0.6355511317036998
6339,1190,7560,1.0,3,7,0,-0.2579873180579135,3.53216,-0.9742680152644284,0.1468509645495478,-0.6167983221092591
6340,2130,11250,2.25,4,8,0,0.1562901621131396,3.9699,0.0544356319051958,1.1794192779318178,-0.4652595576294648
6341,1620,8025,1.75,3,8,0,-1.7509383223635808,3.48535,-0.50369081496343,0.2769713617643867,-0.6330032144318688
6342,1810,7800,1.75,4,8,0,0.1507999875478751,4.21856,-0.2957613543653145,0.2140098792410776,-0.3791773417580671
6343,1680,14250,1.75,3,8,0,0.868560637351689,4.30649,-0.4380288800377093,2.01890571157594,-0.3487373464167496
6344,1390,15653,1.75,3,7,0,1.248014063833011,2.39688,-0.7553948988453594,2.4115055337101743,-1.0098145612891851
6345,1320,7700,1.75,3,7,0,-0.5125791584308906,3.52066,-0.8320004895920334,0.1860269981196068,-0.620779442846495
6346,1420,9592,2.5,4,8,1,0.6000238053747582,3.42463,-0.722563931382499,0.7154631089378332,-0.6540235319244743
6347,3440,12384,2.5,4,8,0,-1.0422474533647332,4.25443,1.4880545444500977,1.496745149849296,-0.3667597069020105
6348,1920,8400,1.75,4,8,0,0.488341192265503,3.97932,-0.1753811403348265,0.381907165969902,-0.4619985004690507
6349,3490,8400,2.25,4,8,0,-0.0269503173405968,4.73125,1.5427728235548648,0.381907165969902,-0.2016920556038529
6350,1930,8925,2.25,4,8,0,-1.1803006658967394,3.10473,-0.1644374845138731,0.5288172918576234,-0.7647679253020184
6351,1730,8619,2.5,4,8,0,-0.6527273319277288,2.77487,-0.383310600932942,0.4431896756259229,-0.8789603154224208
6352,1920,7875,2.0,3,8,0,1.8645275889332773,4.54234,-0.1753811403348265,0.2349970400821806,-0.2670897528622207
6353,1520,8925,1.75,4,8,0,0.7190564783916261,3.68012,-0.6131273731729645,0.5288172918576234,-0.5655768765195703
6354,1720,7350,2.25,4,8,1,-0.9648192605399704,3.79284,-0.3942542567538955,0.0880869141944593,-0.52655496960642
6355,2320,7350,2.25,4,8,1,-1.036301059642016,4.11487,0.2623650925033114,0.0880869141944593,-0.4150732034314573
6356,2820,13059,3.25,4,8,0,-0.0453184103211255,4.93634,0.8095478835509838,1.6856295974192232,-0.1306930945604001
6357,1720,7210,1.75,4,7,0,-0.4321769646090007,3.81934,-0.3942542567538955,0.0489108806244003,-0.5173810826901808
6358,2070,7000,2.5,5,7,0,-0.9571679050850028,2.51154,-0.0112263030205248,-0.0098531697306882,-0.970121056616884
6359,1850,10472,2.25,3,7,0,0.5181325707047735,3.84161,-0.2519867310815007,0.9617124628067756,-0.5096715558364205
6360,1960,14520,2.25,3,7,0,0.5907259897303302,3.79222,-0.1316065170510127,2.094459490603911,-0.5267696039418188
6361,1480,8125,2.0,3,7,1,1.3429069965387634,3.55134,-0.6569019964567783,0.3049542428858575,-0.6101585050883735
6362,1480,6800,1.75,3,7,0,0.1135031215532177,3.00195,-0.6569019964567783,-0.0658189319736296,-0.8003487591605492
6363,1650,9380,1.5,3,7,0,-0.2424037681574489,3.57844,-0.4708598475005696,0.6561394009603152,-0.6007769075249741
6364,1760,11410,2.0,3,7,0,-0.2312974969689315,2.96845,-0.3504796334700817,1.224191887726171,-0.8119459369603232
6365,1780,9450,2.5,4,7,0,-0.4741346390600937,3.55473,-0.3285923218281748,0.6757274177453446,-0.6089849399319188
6366,1630,7210,2.25,3,7,0,0.8399647289876858,3.67757,-0.4927471591424766,0.0489108806244003,-0.5664596467700009
6367,1780,8880,2.0,4,8,0,-1.434475874815883,3.27907,-0.3285923218281748,0.5162249953529615,-0.7044141349255225
6368,1780,8880,2.0,4,8,0,-0.0569295237600952,3.70794,-0.3285923218281748,0.5162249953529615,-0.5559460261795789
6369,2550,7208,3.0,5,8,0,0.0464526946164485,4.24028,0.5140691763852407,0.0483512230019708,-0.3716582163308702
6370,1510,7070,1.5,3,7,0,-0.4523975880507652,3.34419,-0.624071028993918,0.0097348470543412,-0.6818706060204094
6371,1510,7070,1.5,3,7,0,0.1842669997095323,3.47146,-0.624071028993918,0.0097348470543412,-0.6378117159136258
6372,2080,7872,2.25,4,8,0,0.7652517935559469,3.18732,-0.0002826471995713,0.2341575536485365,-0.7361765547204262
6373,1780,8115,2.25,3,8,0,-2.0000859844007235,3.63671,-0.3285923218281748,0.3021559547737104,-0.5806047418416059
6374,1660,8160,1.75,4,8,0,0.245569568680008,3.87472,-0.4599161916796162,0.3147482512783722,-0.4982093899573006
6375,1740,7480,2.75,4,7,0,-0.5760665216316883,3.60995,-0.3723669451119886,0.1244646596523712,-0.5898686367049479
6376,1500,7410,2.25,3,7,0,0.4263693966765022,3.25211,-0.6350146848148713,0.1048766428673417,-0.7137472666712511
6377,2810,11200,2.25,3,8,0,1.9783516925688167,4.8278,0.7986042277300304,1.1654278373710825,-0.1682679506316681
6378,1830,7210,1.75,3,8,0,-1.5673731269131514,4.21332,-0.2738740427234076,0.0489108806244003,-0.3809913480765989
6379,1940,10030,2.25,4,8,0,0.1119842181042292,3.61725,-0.1534938286929196,0.8380281282498749,-0.5873414904978329
6380,2860,15540,2.25,4,8,0,-1.745023983469158,4.10648,0.8533225068347976,2.3798848780429123,-0.4179776906475799
6381,1740,7682,1.75,3,8,0,0.3921575156417585,3.87365,-0.3723669451119886,0.1809900795177421,-0.4985798072780695
6382,1690,8497,1.75,3,8,0,-0.6529886463924882,3.80046,-0.4270852242167559,0.4090505606577286,-0.5239170443874863
6383,1330,7848,1.75,3,8,0,0.4354289081216231,3.67845,-0.82105683377108,0.2274416621793835,-0.5661550044874993
6384,1330,7848,1.75,3,8,0,-2.139268270639651,3.26977,-0.82105683377108,0.2274416621793835,-0.7076336499565046
6385,2050,7350,2.5,3,8,1,-0.2403686172403937,4.82746,-0.0331136146624317,0.0880869141944593,-0.1683856533317256
6386,1770,8755,2.25,3,8,0,-0.1631514538156256,3.75815,-0.3395359776491283,0.4812463939511231,-0.5385641068563951
6387,1880,7350,2.25,3,8,0,-0.0132728436095002,3.59281,-0.2191557636186403,0.0880869141944593,-0.595802237525489
6388,1940,8325,2.5,3,8,0,-0.2989601362064102,4.19672,-0.1534938286929196,0.3609200051287989,-0.3867380093146959
6389,2120,7350,2.25,4,8,0,-0.9985047349311752,4.33983,0.0434919760842424,0.0880869141944593,-0.3371955581228849
6390,2550,9600,3.25,3,8,1,1.9676402247066247,5.65588,0.5140691763852407,0.7177017394275508,0.1184004372022698
6391,2130,8500,2.5,4,8,0,-0.4394446430458505,4.51749,0.0544356319051958,0.4098900470913727,-0.2756924354987695
6392,2130,8500,2.5,4,8,0,-1.0787651615058649,4.38378,0.0544356319051958,0.4098900470913727,-0.3219807532184052
6393,1750,8900,2.25,3,8,1,-1.0100537501070723,4.13408,-0.3614232892910352,0.5218215715772556,-0.4084230008782138
6394,1660,10344,2.25,3,8,0,1.8169780909407975,4.05632,-0.4599161916796162,0.925894374971293,-0.435342300750167
6395,3390,9760,2.5,5,8,0,-0.3865856423020586,5.33314,1.4333362653453303,0.7624743492219039,0.0066728800948344
6396,1720,7000,1.75,3,8,0,0.9786591934314712,3.53058,-0.3942542567538955,-0.0098531697306882,-0.6173452934801141
6397,2170,10303,2.75,4,8,0,-2.757715608007312,3.99907,0.0982102551890096,0.91442139371149,-0.455161358333363
6398,1840,9525,2.25,3,8,0,2.1273890703490195,4.14322,-0.2629303869024541,0.6967145785864477,-0.4052588753531411
6399,2320,7200,2.25,4,8,0,-0.4041818317847495,4.01812,0.2623650925033114,0.0461125925122532,-0.4485665452860288
6400,2330,7950,2.5,4,8,0,0.1198561709692634,4.41119,0.2733087483242648,0.2559842009232837,-0.3124918384873064
6402,1460,4692,1.75,3,7,0,-0.2545879045396654,3.41551,-0.6787893080986852,-0.6556980660142326,-0.6571807337613083
6403,1460,4692,1.75,3,7,0,-0.7137353793587184,2.47008,-0.6787893080986852,-0.6556980660142326,-0.984473862335649
6404,1940,4000,2.5,3,7,0,0.2364598296381327,3.42714,-0.1534938286929196,-0.8493396033748102,-0.653154609050521
6405,1240,4000,1.75,3,7,0,0.081153347738389,2.8039,-0.9195497361596612,-0.8493396033748102,-0.8689105819439897
6406,1960,4847,2.0,3,7,0,1.4070115279979545,3.75581,-0.1316065170510127,-0.612324600275953,-0.5393741783803195
6407,1710,4733,1.75,3,7,0,-0.4866169405186213,2.78585,-0.405197912574849,-0.6442250847544296,-0.8751592105793904
6408,1640,4953,2.5,3,7,0,-1.359055959828987,3.60991,-0.4818035033215231,-0.582662746287194,-0.5898824840814252
6409,1560,4100,2.5,3,7,0,0.4209205475360681,3.25336,-0.5693527498891507,-0.8213567222533394,-0.7133145361563342
6410,2280,10258,2.5,4,8,0,-0.1146749307804029,5.09671,0.2185904692194976,0.901829097206828,-0.0751755004186159
6411,2530,8116,2.5,3,8,0,1.5105315150742675,5.47653,0.4921818647433338,0.3024357835849251,0.0563122629219868
6413,1360,9675,1.75,3,7,0,-1.5561519231117118,3.69838,-0.7882258663082197,0.7386889002686539,-0.5592555491576636
6421,2860,12960,2.5,4,8,0,0.3251977164298776,7.32548,0.8533225068347976,1.6579265451089673,0.696389931366533
6422,2070,6000,1.75,3,8,0,-0.3807906441276123,7.06095,-0.0112263030205248,-0.2896819809453955,0.6048137688777497
6423,1930,6000,1.5,3,8,0,-1.554998481269813,6.7283,-0.1644374845138731,-0.2896819809453955,0.4896555242480527
6424,2460,6600,2.0,3,8,0,-0.0670490055247832,7.67179,0.4155762739966597,-0.1217846942165711,0.8162770550632423
6425,2530,4632,2.0,4,8,0,-0.4200347475802861,6.89164,0.4921818647433338,-0.6724877946871152,0.5462012860932796
6426,1520,10300,1.75,3,8,0,-0.2118199833733079,7.67672,-0.6131273731729645,0.9135819072778458,0.8179837442140748
6427,1720,7200,1.75,3,8,0,1.0046017177680582,8.10242,-0.3942542567538955,0.0461125925122532,0.965354448374189
6428,1810,5500,1.75,3,8,0,0.3534496971896483,5.80783,-0.2957613543653145,-0.4295963865527492,0.1710031585955735
6429,2480,6000,1.5,4,8,0,-0.4882180424139026,4.6719,0.4374635856385666,-0.2896819809453955,-0.2222381004521093
6430,1760,8795,2.5,3,8,0,0.6323149144452243,6.80143,-0.3504796334700817,0.4924395463997114,0.5149719902927536
6431,1740,8400,2.0,4,8,0,-0.4400687214676738,6.54853,-0.3723669451119886,0.381907165969902,0.4274219525147575
6432,2380,16080,2.5,3,9,0,-1.854028671172868,8.31912,0.328027027429032,2.5309924360988543,1.0403726104401905
6433,1600,6550,1.75,4,7,2,1.8856905731525464,4.37244,-0.5255781266053369,-0.1357761347773065,-0.3259064844497317
6434,2810,4500,2.5,4,8,0,-0.3895325918403237,9.31588,0.7986042277300304,-0.7094251977674565,1.3854353848790806
6435,2810,4500,2.5,4,8,0,-0.8489419326257283,9.46087,0.7986042277300304,-0.7094251977674565,1.4356286627653263
6436,2720,7400,3.5,3,10,0,0.20334290877999,13.11755,0.7001113253414494,0.1020783547551947,2.7015142781945176
6437,2140,8816,1.75,3,9,0,-0.0852369713927271,6.13799,0.0653792877261493,0.4983159514352202,0.285299404039556
